PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
32446,0,3,Passenger_32446,male,48.9,3,0,TKT132446,136.66,C175,S
32447,0,3,Passenger_32447,male,29.4,0,4,TKT132447,455.25,C115,S
32448,1,3,Passenger_32448,female,78.2,4,0,TKT132448,120.39,C152,C
32449,1,2,Passenger_32449,female,58.3,4,0,TKT132449,410.17,C45,S
32450,0,2,Passenger_32450,male,53.8,2,1,TKT132450,407.63,C14,S
32451,1,1,Passenger_32451,female,54.9,1,3,TKT132451,26.07,C150,C
32452,0,1,Passenger_32452,male,30.6,4,2,TKT132452,237.86,C142,S
32453,1,2,Passenger_32453,female,49.2,2,1,TKT132453,212.77,C91,Q
32454,0,1,Passenger_32454,female,33.7,1,3,TKT132454,342.13,C103,S
32455,1,2,Passenger_32455,male,29.7,0,2,TKT132455,390.46,C117,S
32456,0,3,Passenger_32456,female,15.7,4,0,TKT132456,201.56,C143,S
32457,0,3,Passenger_32457,male,60.5,2,3,TKT132457,306.18,C5,C
32458,0,3,Passenger_32458,male,20.2,2,1,TKT132458,334.02,C53,S
32459,1,3,Passenger_32459,female,42.9,1,1,TKT132459,31.93,C3,S
32460,0,1,Passenger_32460,male,10.0,2,4,TKT132460,313.6,C40,S
32461,1,1,Passenger_32461,female,29.8,5,3,TKT132461,493.06,C65,S
32462,1,3,Passenger_32462,female,7.0,2,2,TKT132462,466.33,C44,C
32463,0,3,Passenger_32463,female,68.8,0,3,TKT132463,129.75,C178,S
32464,0,3,Passenger_32464,female,12.3,1,4,TKT132464,159.32,C23,S
32465,0,2,Passenger_32465,female,22.1,1,3,TKT132465,375.07,C115,S
32466,1,1,Passenger_32466,male,78.9,0,1,TKT132466,481.22,C78,C
32467,1,3,Passenger_32467,male,23.5,3,3,TKT132467,215.18,C113,S
32468,1,3,Passenger_32468,female,70.3,5,3,TKT132468,307.74,C121,S
32469,0,2,Passenger_32469,male,24.3,0,0,TKT132469,230.43,C128,C
32470,0,3,Passenger_32470,male,16.1,0,3,TKT132470,305.09,C74,S
32471,0,3,Passenger_32471,male,71.0,3,1,TKT132471,400.49,C152,S
32472,1,1,Passenger_32472,female,1.8,4,1,TKT132472,290.56,C106,S
32473,0,3,Passenger_32473,female,77.4,3,0,TKT132473,387.24,C57,Q
32474,1,1,Passenger_32474,female,61.2,2,2,TKT132474,49.94,C54,C
32475,1,3,Passenger_32475,female,18.2,4,1,TKT132475,217.51,C75,S
32476,0,3,Passenger_32476,female,61.2,1,0,TKT132476,118.53,C1,C
32477,0,3,Passenger_32477,male,36.5,4,1,TKT132477,273.03,C42,Q
32478,0,3,Passenger_32478,male,31.2,4,2,TKT132478,409.01,C160,C
32479,1,3,Passenger_32479,female,78.0,4,1,TKT132479,89.21,C155,S
32480,0,3,Passenger_32480,male,54.3,5,1,TKT132480,157.16,C12,S
32481,0,3,Passenger_32481,male,54.2,2,1,TKT132481,188.38,C87,S
32482,0,3,Passenger_32482,male,60.8,2,4,TKT132482,190.21,C21,Q
32483,1,2,Passenger_32483,female,5.9,1,4,TKT132483,251.46,C88,S
32484,1,2,Passenger_32484,female,0.7,1,4,TKT132484,488.11,C60,S
32485,0,1,Passenger_32485,male,44.6,1,0,TKT132485,138.24,C170,S
32486,0,3,Passenger_32486,male,75.2,2,2,TKT132486,357.24,C169,C
32487,1,1,Passenger_32487,female,10.9,5,4,TKT132487,101.83,C193,S
32488,1,3,Passenger_32488,female,71.5,0,2,TKT132488,389.78,C60,S
32489,1,3,Passenger_32489,female,79.6,5,1,TKT132489,335.19,C94,Q
32490,1,1,Passenger_32490,female,39.9,5,0,TKT132490,332.13,C195,S
32491,1,2,Passenger_32491,female,11.0,4,0,TKT132491,370.04,C74,C
32492,1,2,Passenger_32492,female,31.4,4,2,TKT132492,315.26,C26,Q
32493,0,2,Passenger_32493,male,58.4,3,4,TKT132493,168.16,C76,Q
32494,0,3,Passenger_32494,male,54.6,2,1,TKT132494,287.99,C45,S
32495,1,3,Passenger_32495,male,74.7,4,0,TKT132495,310.91,C139,S
32496,1,3,Passenger_32496,female,2.5,2,4,TKT132496,305.73,C110,C
32497,1,1,Passenger_32497,female,39.7,1,0,TKT132497,489.96,C42,S
32498,1,1,Passenger_32498,male,58.7,2,4,TKT132498,333.61,C174,S
32499,0,1,Passenger_32499,male,42.5,3,1,TKT132499,446.88,C60,S
32500,0,3,Passenger_32500,male,39.5,4,3,TKT132500,153.37,C161,Q
32501,0,3,Passenger_32501,male,20.6,0,4,TKT132501,175.6,C37,S
32502,1,2,Passenger_32502,female,64.2,3,4,TKT132502,197.23,C30,Q
32503,1,3,Passenger_32503,female,24.8,1,0,TKT132503,428.06,C45,S
32504,1,2,Passenger_32504,male,76.8,5,0,TKT132504,460.69,C72,S
32505,0,1,Passenger_32505,male,24.8,0,3,TKT132505,383.0,C162,S
32506,1,1,Passenger_32506,male,50.6,3,0,TKT132506,380.12,C45,S
32507,0,3,Passenger_32507,male,42.6,0,1,TKT132507,386.47,C123,S
32508,1,1,Passenger_32508,female,26.7,2,4,TKT132508,39.73,C115,S
32509,1,3,Passenger_32509,female,73.2,3,3,TKT132509,346.79,C106,Q
32510,0,3,Passenger_32510,male,31.9,0,0,TKT132510,247.3,C94,Q
32511,0,2,Passenger_32511,male,46.1,5,0,TKT132511,66.05,C55,C
32512,0,3,Passenger_32512,male,57.3,4,2,TKT132512,267.66,C131,S
32513,0,2,Passenger_32513,male,32.8,4,4,TKT132513,504.07,C171,C
32514,0,1,Passenger_32514,female,72.5,3,0,TKT132514,13.27,C128,S
32515,0,3,Passenger_32515,female,8.2,1,2,TKT132515,241.89,C33,Q
32516,1,3,Passenger_32516,female,60.7,3,4,TKT132516,25.3,C5,C
32517,0,3,Passenger_32517,male,1.2,5,4,TKT132517,213.37,C60,S
32518,0,2,Passenger_32518,male,17.2,3,4,TKT132518,342.5,C14,S
32519,0,3,Passenger_32519,male,52.8,3,3,TKT132519,485.66,C100,S
32520,1,1,Passenger_32520,female,72.2,2,3,TKT132520,45.56,C182,S
32521,1,3,Passenger_32521,female,44.3,5,3,TKT132521,36.02,C26,S
32522,1,1,Passenger_32522,female,63.9,0,1,TKT132522,242.39,C105,C
32523,1,1,Passenger_32523,female,53.3,4,3,TKT132523,476.53,C82,S
32524,1,3,Passenger_32524,female,62.8,4,0,TKT132524,164.5,C15,C
32525,1,3,Passenger_32525,female,62.0,0,0,TKT132525,123.95,C157,S
32526,1,2,Passenger_32526,male,2.5,5,0,TKT132526,182.16,C157,S
32527,1,3,Passenger_32527,female,22.9,3,3,TKT132527,236.94,C122,S
32528,0,2,Passenger_32528,male,53.3,2,2,TKT132528,460.57,C24,Q
32529,0,3,Passenger_32529,male,33.2,3,3,TKT132529,159.39,C90,S
32530,1,3,Passenger_32530,female,67.2,0,3,TKT132530,260.71,C121,C
32531,0,1,Passenger_32531,male,54.6,2,0,TKT132531,163.92,C31,S
32532,0,1,Passenger_32532,female,71.3,4,3,TKT132532,222.75,C163,S
32533,1,1,Passenger_32533,male,11.2,5,0,TKT132533,387.02,C194,S
32534,1,2,Passenger_32534,female,72.4,0,1,TKT132534,209.07,C148,S
32535,0,3,Passenger_32535,female,33.2,2,2,TKT132535,90.72,C158,S
32536,0,3,Passenger_32536,female,17.0,3,4,TKT132536,297.04,C66,S
32537,0,3,Passenger_32537,male,42.8,0,0,TKT132537,333.54,C177,S
32538,0,1,Passenger_32538,female,75.1,4,1,TKT132538,486.0,C13,C
32539,0,3,Passenger_32539,male,37.3,0,4,TKT132539,449.93,C186,S
32540,1,3,Passenger_32540,female,44.6,3,2,TKT132540,245.34,C47,S
32541,0,1,Passenger_32541,male,31.0,0,0,TKT132541,218.41,C186,S
32542,1,1,Passenger_32542,male,72.1,0,1,TKT132542,332.84,C37,S
32543,1,3,Passenger_32543,male,9.8,1,3,TKT132543,337.86,C21,S
32544,1,3,Passenger_32544,female,0.9,2,0,TKT132544,223.66,C148,Q
32545,1,2,Passenger_32545,female,11.5,0,1,TKT132545,281.05,C26,S
32546,0,1,Passenger_32546,male,73.0,2,2,TKT132546,74.9,C64,S
32547,0,3,Passenger_32547,male,2.8,0,4,TKT132547,53.76,C200,S
32548,0,2,Passenger_32548,male,17.7,2,2,TKT132548,504.06,C81,S
32549,0,3,Passenger_32549,male,53.6,5,2,TKT132549,101.67,C145,S
32550,0,3,Passenger_32550,male,45.3,1,1,TKT132550,323.09,C31,S
32551,1,1,Passenger_32551,female,60.5,2,1,TKT132551,396.19,C118,S
32552,0,2,Passenger_32552,male,12.6,2,3,TKT132552,94.61,C181,C
32553,1,1,Passenger_32553,male,69.4,2,1,TKT132553,226.19,C89,S
32554,1,2,Passenger_32554,male,4.6,3,1,TKT132554,172.99,C193,C
32555,1,1,Passenger_32555,male,63.4,4,2,TKT132555,177.52,C15,C
32556,1,3,Passenger_32556,female,5.7,3,3,TKT132556,307.38,C117,S
32557,1,3,Passenger_32557,female,72.8,3,2,TKT132557,404.05,C148,S
32558,1,2,Passenger_32558,female,36.9,4,2,TKT132558,219.02,C114,S
32559,1,2,Passenger_32559,female,77.4,3,0,TKT132559,352.66,C17,S
32560,1,3,Passenger_32560,female,30.8,3,3,TKT132560,238.23,C67,S
32561,0,1,Passenger_32561,male,53.9,2,3,TKT132561,323.27,C139,S
32562,1,3,Passenger_32562,male,4.2,5,3,TKT132562,267.57,C172,Q
32563,0,1,Passenger_32563,female,26.2,0,3,TKT132563,117.09,C107,S
32564,0,1,Passenger_32564,female,71.3,5,0,TKT132564,55.3,C194,C
32565,0,1,Passenger_32565,male,29.2,3,2,TKT132565,52.86,C86,C
32566,1,2,Passenger_32566,female,47.9,4,1,TKT132566,196.4,C99,C
32567,0,1,Passenger_32567,male,71.3,4,2,TKT132567,180.8,C73,S
32568,0,2,Passenger_32568,male,16.4,1,0,TKT132568,21.71,C81,S
32569,0,3,Passenger_32569,female,8.0,5,2,TKT132569,475.09,C134,S
32570,1,2,Passenger_32570,female,39.8,4,2,TKT132570,489.04,C185,S
32571,0,3,Passenger_32571,female,40.3,4,2,TKT132571,50.48,C138,S
32572,1,1,Passenger_32572,female,65.8,2,2,TKT132572,28.99,C29,S
32573,0,3,Passenger_32573,male,43.7,4,0,TKT132573,182.94,C176,S
32574,1,1,Passenger_32574,male,4.2,1,1,TKT132574,357.3,C31,Q
32575,1,2,Passenger_32575,female,20.8,4,0,TKT132575,257.78,C164,S
32576,1,3,Passenger_32576,female,15.6,1,3,TKT132576,357.51,C160,S
32577,0,3,Passenger_32577,male,64.4,5,0,TKT132577,233.74,C94,S
32578,1,1,Passenger_32578,female,34.4,2,1,TKT132578,93.5,C85,Q
32579,1,3,Passenger_32579,female,14.8,5,2,TKT132579,130.47,C1,Q
32580,1,1,Passenger_32580,female,73.3,5,2,TKT132580,275.92,C78,S
32581,0,2,Passenger_32581,male,60.5,3,0,TKT132581,32.75,C164,S
32582,1,3,Passenger_32582,female,46.2,3,1,TKT132582,199.01,C75,S
32583,0,1,Passenger_32583,male,56.9,1,2,TKT132583,63.13,C45,S
32584,0,3,Passenger_32584,male,5.6,0,4,TKT132584,464.3,C51,S
32585,1,2,Passenger_32585,male,45.4,1,3,TKT132585,25.28,C34,Q
32586,0,2,Passenger_32586,female,38.0,3,3,TKT132586,264.76,C59,C
32587,0,2,Passenger_32587,male,18.0,4,0,TKT132587,120.59,C33,S
32588,1,1,Passenger_32588,female,64.8,5,4,TKT132588,326.43,C155,S
32589,0,1,Passenger_32589,male,47.7,0,3,TKT132589,294.06,C103,S
32590,1,1,Passenger_32590,male,75.1,3,4,TKT132590,153.4,C118,C
32591,1,3,Passenger_32591,female,76.1,4,0,TKT132591,12.89,C25,S
32592,0,3,Passenger_32592,male,12.9,1,3,TKT132592,288.0,C26,C
32593,0,3,Passenger_32593,female,79.3,1,4,TKT132593,142.65,C25,S
32594,0,1,Passenger_32594,female,38.7,0,1,TKT132594,429.74,C55,C
32595,1,3,Passenger_32595,female,67.7,1,0,TKT132595,356.05,C38,S
32596,0,1,Passenger_32596,male,28.0,5,0,TKT132596,409.24,C143,S
32597,1,1,Passenger_32597,male,71.8,0,2,TKT132597,264.41,C177,S
32598,1,2,Passenger_32598,female,1.3,4,1,TKT132598,302.82,C89,C
32599,0,3,Passenger_32599,male,44.9,3,1,TKT132599,176.6,C86,S
32600,0,3,Passenger_32600,male,21.2,5,3,TKT132600,251.12,C74,C
32601,0,3,Passenger_32601,male,40.7,1,4,TKT132601,436.63,C61,S
32602,1,1,Passenger_32602,male,46.7,4,2,TKT132602,507.35,C105,Q
32603,1,2,Passenger_32603,male,73.1,2,4,TKT132603,321.77,C168,S
32604,0,1,Passenger_32604,female,57.6,3,4,TKT132604,338.54,C129,Q
32605,0,2,Passenger_32605,female,64.8,2,1,TKT132605,262.15,C161,S
32606,1,1,Passenger_32606,female,51.4,1,1,TKT132606,188.76,C16,S
32607,0,3,Passenger_32607,male,26.0,1,0,TKT132607,404.49,C59,C
32608,0,3,Passenger_32608,male,1.3,5,0,TKT132608,452.99,C155,S
32609,0,2,Passenger_32609,male,73.1,4,1,TKT132609,96.6,C122,S
32610,0,2,Passenger_32610,male,9.4,1,0,TKT132610,211.3,C193,S
32611,1,3,Passenger_32611,female,68.1,1,1,TKT132611,216.09,C59,Q
32612,1,1,Passenger_32612,male,42.5,2,4,TKT132612,498.21,C63,S
32613,0,3,Passenger_32613,male,62.5,1,0,TKT132613,254.13,C72,C
32614,0,3,Passenger_32614,male,50.7,3,4,TKT132614,140.12,C22,S
32615,0,3,Passenger_32615,male,4.1,4,3,TKT132615,441.39,C23,Q
32616,1,1,Passenger_32616,female,54.2,2,0,TKT132616,459.32,C69,S
32617,0,2,Passenger_32617,male,56.0,2,2,TKT132617,288.59,C49,S
32618,0,3,Passenger_32618,male,36.6,1,0,TKT132618,300.48,C159,C
32619,0,3,Passenger_32619,female,48.0,5,3,TKT132619,129.8,C141,S
32620,0,1,Passenger_32620,male,35.1,0,0,TKT132620,402.23,C51,S
32621,1,2,Passenger_32621,male,12.3,2,1,TKT132621,453.71,C160,S
32622,0,3,Passenger_32622,male,0.7,0,1,TKT132622,481.99,C121,Q
32623,0,3,Passenger_32623,male,79.1,1,0,TKT132623,316.24,C109,C
32624,1,3,Passenger_32624,male,22.9,5,3,TKT132624,8.25,C175,S
32625,0,3,Passenger_32625,male,26.3,5,3,TKT132625,278.36,C107,Q
32626,1,1,Passenger_32626,female,57.2,4,1,TKT132626,105.3,C29,C
32627,1,1,Passenger_32627,male,5.1,1,2,TKT132627,197.84,C127,S
32628,0,3,Passenger_32628,female,69.2,5,0,TKT132628,101.02,C149,C
32629,0,1,Passenger_32629,male,14.6,3,3,TKT132629,243.47,C23,Q
32630,1,3,Passenger_32630,male,1.8,5,4,TKT132630,345.23,C81,S
32631,1,1,Passenger_32631,female,3.3,2,4,TKT132631,209.41,C24,S
32632,0,3,Passenger_32632,female,10.9,4,3,TKT132632,431.05,C76,S
32633,1,1,Passenger_32633,female,4.1,4,0,TKT132633,113.23,C139,S
32634,1,3,Passenger_32634,female,47.2,2,3,TKT132634,304.14,C78,S
32635,0,3,Passenger_32635,male,53.6,0,4,TKT132635,369.0,C33,S
32636,1,3,Passenger_32636,female,45.4,4,1,TKT132636,222.91,C60,S
32637,1,3,Passenger_32637,female,20.3,1,3,TKT132637,342.7,C64,C
32638,0,1,Passenger_32638,male,17.6,0,3,TKT132638,175.3,C128,C
32639,1,3,Passenger_32639,female,58.0,5,2,TKT132639,279.81,C153,C
32640,1,1,Passenger_32640,female,9.2,5,2,TKT132640,240.17,C120,S
32641,1,1,Passenger_32641,female,57.6,5,2,TKT132641,491.87,C116,C
32642,0,1,Passenger_32642,male,59.3,3,1,TKT132642,450.32,C74,Q
32643,1,2,Passenger_32643,female,3.9,5,1,TKT132643,315.65,C129,C
32644,1,1,Passenger_32644,female,27.4,5,1,TKT132644,452.4,C69,C
32645,1,3,Passenger_32645,female,38.7,4,3,TKT132645,245.81,C69,S
32646,1,1,Passenger_32646,female,54.8,2,0,TKT132646,358.24,C51,S
32647,1,3,Passenger_32647,female,73.5,3,0,TKT132647,399.05,C73,S
32648,0,3,Passenger_32648,male,68.8,3,1,TKT132648,204.96,C113,C
32649,0,3,Passenger_32649,female,77.1,1,4,TKT132649,381.47,C183,C
32650,1,1,Passenger_32650,female,17.8,5,0,TKT132650,266.18,C195,S
32651,1,1,Passenger_32651,female,53.6,4,4,TKT132651,337.25,C85,Q
32652,0,3,Passenger_32652,male,22.0,5,0,TKT132652,398.29,C126,C
32653,0,1,Passenger_32653,male,28.5,2,3,TKT132653,12.39,C51,S
32654,1,1,Passenger_32654,female,18.6,4,2,TKT132654,37.74,C64,C
32655,0,1,Passenger_32655,male,38.6,3,1,TKT132655,294.2,C30,S
32656,0,2,Passenger_32656,male,9.4,3,0,TKT132656,47.18,C17,C
32657,1,2,Passenger_32657,female,64.4,3,1,TKT132657,361.24,C196,Q
32658,0,3,Passenger_32658,male,23.8,4,3,TKT132658,485.35,C25,C
32659,0,3,Passenger_32659,male,67.2,2,1,TKT132659,262.93,C52,S
32660,1,2,Passenger_32660,female,14.7,2,2,TKT132660,276.9,C184,S
32661,1,1,Passenger_32661,female,67.1,0,1,TKT132661,498.19,C41,S
32662,1,1,Passenger_32662,male,42.2,3,0,TKT132662,317.63,C12,S
32663,0,3,Passenger_32663,male,41.5,1,2,TKT132663,295.21,C84,S
32664,1,3,Passenger_32664,female,46.1,5,3,TKT132664,427.83,C153,S
32665,0,3,Passenger_32665,male,75.4,0,1,TKT132665,458.27,C59,S
32666,1,2,Passenger_32666,female,0.9,3,1,TKT132666,89.27,C20,S
32667,1,3,Passenger_32667,female,39.8,5,1,TKT132667,462.98,C105,S
32668,0,3,Passenger_32668,female,72.7,5,0,TKT132668,482.0,C58,S
32669,0,3,Passenger_32669,female,16.9,2,1,TKT132669,328.88,C183,S
32670,0,1,Passenger_32670,male,18.1,3,1,TKT132670,304.81,C141,S
32671,1,1,Passenger_32671,male,25.4,3,2,TKT132671,480.21,C139,C
32672,1,2,Passenger_32672,female,11.8,2,3,TKT132672,300.93,C84,C
32673,1,1,Passenger_32673,male,2.5,4,3,TKT132673,440.0,C200,S
32674,1,2,Passenger_32674,female,49.1,2,0,TKT132674,364.25,C119,S
32675,1,2,Passenger_32675,female,35.3,5,0,TKT132675,380.0,C196,S
32676,1,3,Passenger_32676,female,46.5,1,2,TKT132676,64.79,C107,S
32677,1,1,Passenger_32677,female,56.8,2,1,TKT132677,469.14,C67,S
32678,0,3,Passenger_32678,male,4.1,0,1,TKT132678,377.17,C99,S
32679,1,2,Passenger_32679,male,48.7,3,2,TKT132679,179.91,C42,Q
32680,0,3,Passenger_32680,male,63.9,0,0,TKT132680,207.44,C119,S
32681,0,3,Passenger_32681,male,31.3,2,1,TKT132681,170.45,C76,S
32682,1,2,Passenger_32682,female,30.8,4,4,TKT132682,413.3,C195,S
32683,0,3,Passenger_32683,male,43.6,4,4,TKT132683,154.73,C136,Q
32684,1,1,Passenger_32684,female,76.0,4,2,TKT132684,201.64,C30,C
32685,0,2,Passenger_32685,male,78.1,2,4,TKT132685,350.33,C177,S
32686,1,3,Passenger_32686,male,10.5,2,0,TKT132686,371.0,C25,S
32687,0,3,Passenger_32687,male,11.1,4,1,TKT132687,108.02,C5,C
32688,1,1,Passenger_32688,female,46.2,3,2,TKT132688,12.23,C200,S
32689,1,1,Passenger_32689,female,31.0,4,1,TKT132689,230.02,C153,S
32690,0,3,Passenger_32690,male,48.2,1,1,TKT132690,269.98,C104,S
32691,1,2,Passenger_32691,female,22.9,1,4,TKT132691,237.23,C62,S
32692,0,2,Passenger_32692,male,71.0,0,3,TKT132692,441.72,C186,C
32693,0,3,Passenger_32693,female,1.9,0,2,TKT132693,257.73,C179,S
32694,0,3,Passenger_32694,female,31.2,4,0,TKT132694,121.52,C30,S
32695,1,3,Passenger_32695,female,70.5,1,0,TKT132695,398.85,C130,S
32696,0,3,Passenger_32696,female,22.9,1,4,TKT132696,464.69,C46,S
32697,1,3,Passenger_32697,female,56.1,3,4,TKT132697,353.07,C23,S
32698,1,1,Passenger_32698,female,31.5,2,1,TKT132698,326.69,C174,S
32699,1,3,Passenger_32699,female,42.9,2,1,TKT132699,229.45,C110,S
32700,1,1,Passenger_32700,female,67.9,2,1,TKT132700,491.36,C191,S
32701,1,3,Passenger_32701,female,49.1,4,3,TKT132701,416.76,C142,S
32702,0,2,Passenger_32702,male,77.9,4,1,TKT132702,482.25,C120,S
32703,1,3,Passenger_32703,female,28.2,4,1,TKT132703,153.42,C119,S
32704,1,1,Passenger_32704,female,18.0,3,3,TKT132704,92.71,C34,S
32705,1,1,Passenger_32705,female,2.4,5,1,TKT132705,138.38,C120,S
32706,1,3,Passenger_32706,female,51.0,1,1,TKT132706,350.46,C186,C
32707,0,2,Passenger_32707,male,79.1,2,3,TKT132707,114.53,C93,S
32708,1,1,Passenger_32708,female,79.6,3,4,TKT132708,152.4,C138,Q
32709,0,1,Passenger_32709,female,14.4,1,2,TKT132709,46.8,C98,S
32710,0,2,Passenger_32710,male,35.8,5,0,TKT132710,478.61,C160,S
32711,0,1,Passenger_32711,male,39.4,2,0,TKT132711,272.87,C137,S
32712,0,2,Passenger_32712,male,77.7,5,0,TKT132712,479.41,C61,S
32713,1,3,Passenger_32713,female,2.5,4,0,TKT132713,359.99,C160,S
32714,1,2,Passenger_32714,female,46.8,4,2,TKT132714,406.45,C148,S
32715,0,3,Passenger_32715,male,24.7,5,4,TKT132715,384.84,C119,S
32716,0,3,Passenger_32716,male,41.5,0,2,TKT132716,404.01,C103,S
32717,0,3,Passenger_32717,male,72.7,3,2,TKT132717,199.42,C47,S
32718,1,2,Passenger_32718,female,38.9,2,0,TKT132718,446.98,C199,C
32719,0,3,Passenger_32719,male,5.0,0,4,TKT132719,264.0,C18,Q
32720,1,2,Passenger_32720,female,40.5,5,0,TKT132720,13.46,C6,S
32721,1,3,Passenger_32721,male,4.1,5,3,TKT132721,116.28,C14,S
32722,0,2,Passenger_32722,male,6.7,4,3,TKT132722,327.09,C122,S
32723,1,3,Passenger_32723,female,75.6,4,0,TKT132723,277.83,C65,S
32724,0,3,Passenger_32724,male,66.3,5,0,TKT132724,312.98,C110,C
32725,1,1,Passenger_32725,male,67.3,1,2,TKT132725,368.01,C28,C
32726,0,3,Passenger_32726,male,46.6,5,3,TKT132726,469.05,C111,C
32727,0,3,Passenger_32727,female,40.8,5,2,TKT132727,499.69,C4,S
32728,0,3,Passenger_32728,male,64.4,1,3,TKT132728,73.12,C113,S
32729,1,3,Passenger_32729,female,40.6,0,1,TKT132729,8.98,C152,S
32730,1,1,Passenger_32730,female,9.3,0,0,TKT132730,327.07,C104,Q
32731,1,1,Passenger_32731,male,72.2,3,4,TKT132731,308.06,C149,C
32732,1,1,Passenger_32732,male,31.1,3,1,TKT132732,90.54,C104,S
32733,0,3,Passenger_32733,male,59.4,3,1,TKT132733,52.38,C172,S
32734,1,3,Passenger_32734,female,5.2,2,1,TKT132734,48.89,C31,Q
32735,1,1,Passenger_32735,female,59.6,2,0,TKT132735,300.04,C6,C
32736,0,2,Passenger_32736,male,12.2,1,4,TKT132736,490.09,C98,S
32737,0,2,Passenger_32737,male,33.1,0,3,TKT132737,390.61,C5,C
32738,1,3,Passenger_32738,female,6.5,2,0,TKT132738,475.82,C118,S
32739,0,3,Passenger_32739,male,69.3,4,2,TKT132739,376.67,C62,S
32740,1,2,Passenger_32740,female,47.5,1,4,TKT132740,25.78,C48,Q
32741,0,3,Passenger_32741,male,44.3,3,0,TKT132741,473.49,C133,S
32742,1,1,Passenger_32742,female,6.6,0,0,TKT132742,445.65,C160,C
32743,1,3,Passenger_32743,female,21.1,3,4,TKT132743,310.22,C170,Q
32744,0,3,Passenger_32744,female,34.0,2,1,TKT132744,41.83,C140,S
32745,0,3,Passenger_32745,female,52.1,4,2,TKT132745,359.7,C121,C
32746,1,3,Passenger_32746,male,69.4,5,2,TKT132746,283.12,C183,S
32747,0,2,Passenger_32747,female,22.6,3,0,TKT132747,167.85,C158,S
32748,1,3,Passenger_32748,female,11.2,3,1,TKT132748,32.06,C136,S
32749,0,2,Passenger_32749,male,16.9,2,2,TKT132749,84.07,C24,Q
32750,0,3,Passenger_32750,male,22.3,2,3,TKT132750,27.97,C67,S
32751,1,3,Passenger_32751,female,15.4,0,4,TKT132751,73.02,C19,C
32752,0,3,Passenger_32752,male,67.2,5,1,TKT132752,127.19,C113,S
32753,0,3,Passenger_32753,male,10.8,2,4,TKT132753,224.25,C166,S
32754,1,3,Passenger_32754,female,74.9,5,3,TKT132754,299.42,C117,S
32755,0,3,Passenger_32755,male,1.8,1,4,TKT132755,317.74,C64,S
32756,0,3,Passenger_32756,female,47.5,3,3,TKT132756,142.74,C161,S
32757,0,3,Passenger_32757,male,57.7,4,0,TKT132757,74.35,C52,Q
32758,0,3,Passenger_32758,male,18.5,1,2,TKT132758,212.94,C114,C
32759,1,3,Passenger_32759,female,6.5,2,1,TKT132759,110.71,C30,S
32760,1,1,Passenger_32760,female,53.7,2,0,TKT132760,67.79,C184,S
32761,1,3,Passenger_32761,male,14.9,1,2,TKT132761,361.73,C52,S
32762,1,3,Passenger_32762,female,64.0,1,3,TKT132762,113.96,C112,S
32763,0,2,Passenger_32763,female,37.9,4,2,TKT132763,52.9,C104,Q
32764,1,2,Passenger_32764,male,67.5,3,1,TKT132764,440.24,C97,S
32765,1,3,Passenger_32765,female,21.6,3,1,TKT132765,107.66,C1,S
32766,0,3,Passenger_32766,male,11.9,5,2,TKT132766,72.71,C170,S
32767,0,3,Passenger_32767,male,63.6,4,2,TKT132767,373.95,C185,Q
32768,1,3,Passenger_32768,male,12.0,5,0,TKT132768,168.2,C101,Q
32769,1,3,Passenger_32769,female,13.3,4,4,TKT132769,155.35,C120,C
32770,1,3,Passenger_32770,female,26.5,3,3,TKT132770,262.85,C131,C
32771,1,1,Passenger_32771,female,55.8,5,1,TKT132771,458.39,C39,S
32772,1,1,Passenger_32772,female,54.9,0,1,TKT132772,146.8,C10,Q
32773,0,3,Passenger_32773,male,9.6,0,0,TKT132773,459.04,C120,S
32774,1,3,Passenger_32774,female,35.3,5,4,TKT132774,278.97,C140,S
32775,1,3,Passenger_32775,female,75.9,0,3,TKT132775,364.15,C128,C
32776,1,3,Passenger_32776,female,62.0,2,0,TKT132776,124.19,C162,S
32777,0,1,Passenger_32777,male,59.3,1,4,TKT132777,72.93,C64,C
32778,1,3,Passenger_32778,female,37.8,4,0,TKT132778,65.79,C45,C
32779,1,3,Passenger_32779,female,14.9,4,4,TKT132779,38.24,C200,S
32780,1,3,Passenger_32780,female,76.5,1,3,TKT132780,194.69,C50,S
32781,1,2,Passenger_32781,female,71.8,0,4,TKT132781,349.55,C56,S
32782,0,3,Passenger_32782,male,58.8,0,2,TKT132782,63.42,C69,C
32783,0,1,Passenger_32783,male,31.8,5,3,TKT132783,22.14,C60,S
32784,0,3,Passenger_32784,female,44.0,0,2,TKT132784,265.35,C109,S
32785,0,1,Passenger_32785,male,22.8,3,4,TKT132785,266.48,C46,S
32786,0,2,Passenger_32786,male,3.1,0,3,TKT132786,59.04,C100,S
32787,0,3,Passenger_32787,male,49.6,0,0,TKT132787,424.27,C90,S
32788,0,2,Passenger_32788,male,41.4,4,3,TKT132788,510.37,C25,S
32789,0,3,Passenger_32789,male,10.4,3,4,TKT132789,7.9,C31,S
32790,0,3,Passenger_32790,female,76.3,4,1,TKT132790,507.51,C75,S
32791,1,3,Passenger_32791,female,63.6,5,4,TKT132791,175.8,C154,S
32792,0,3,Passenger_32792,female,2.7,3,4,TKT132792,337.33,C160,Q
